Invoice No,SalesRepID,Customer ID,Invoice Date,Due Date,Invoice Amount,Amount Paid,Outstanding Amount
INV00066,SR025,CUST037,30/5/2024 0:00,29/7/2024 0:00,1481.45,0,1481.45
INV00067,SR025,CUST012,1/2/2024 0:00,2/3/2024 0:00,7640.79,3820.4,3820.39
INV00068,SR025,CUST113,8/2/2023 0:00,10/3/2023 0:00,5584.75,5584.75,0
INV00069,SR025,CUST055,5/6/2025 0:00,4/8/2025 0:00,6334.59,3167.3,3167.29
INV00073,SR025,CUST099,31/8/2025 0:00,15/10/2025 0:00,19134.1,4783.52,14350.58
INV00074,SR025,CUST105,11/11/2025 0:00,26/12/2025 0:00,4285.06,4285.06,0
INV00077,SR025,CUST113,15/9/2025 0:00,15/10/2025 0:00,15124.31,7562.16,7562.15
INV00087,SR025,CUST100,6/5/2024 0:00,5/6/2024 0:00,15570.66,3892.66,11678
INV00088,SR025,CUST012,27/7/2023 0:00,26/8/2023 0:00,22809.84,0,22809.84
INV00089,SR025,CUST061,19/12/2025 0:00,17/2/2026 0:00,12991.42,6495.71,6495.71
INV00090,SR025,CUST105,5/3/2024 0:00,4/4/2024 0:00,12781.25,0,12781.25
INV00095,SR025,CUST028,18/7/2023 0:00,17/8/2023 0:00,21059.92,0,21059.92
INV00103,SR023,CUST069,10/6/2024 0:00,9/8/2024 0:00,15403.83,3850.96,11552.87
INV00104,SR023,CUST099,3/1/2025 0:00,2/2/2025 0:00,7385.72,7385.72,0
INV00105,SR023,CUST012,25/7/2023 0:00,8/9/2023 0:00,4750.65,4750.65,0
INV00109,SR023,CUST100,13/8/2025 0:00,12/10/2025 0:00,18893.86,4723.46,14170.4
INV00110,SR023,CUST053,26/12/2024 0:00,25/1/2025 0:00,3574.41,3574.41,0
INV00116,SR023,CUST053,30/1/2024 0:00,29/2/2024 0:00,9989.4,2497.35,7492.05
INV00120,SR023,CUST014,1/10/2023 0:00,15/11/2023 0:00,13356.02,10017.02,3339
INV00122,SR023,CUST005,29/8/2024 0:00,28/9/2024 0:00,6243.43,6243.43,0
INV00125,SR023,CUST093,29/12/2024 0:00,28/1/2025 0:00,24056.56,18042.42,6014.14
INV00128,SR023,CUST018,17/2/2025 0:00,19/3/2025 0:00,7004.66,0,7004.66
INV00134,SR023,CUST108,14/8/2024 0:00,13/10/2024 0:00,22178.95,5544.74,16634.21
INV00144,SR023,CUST027,26/4/2023 0:00,25/6/2023 0:00,8141.05,4070.52,4070.53
INV00146,SR023,CUST005,13/7/2023 0:00,11/9/2023 0:00,2434.02,1825.52,608.5
INV00148,SR023,CUST037,31/3/2023 0:00,30/4/2023 0:00,6895.69,0,6895.69
INV00161,SR023,CUST004,16/12/2024 0:00,15/1/2025 0:00,11444.51,8583.38,2861.13
INV00163,SR023,CUST070,8/9/2023 0:00,8/10/2023 0:00,6543.14,3271.57,3271.57
INV00164,SR023,CUST031,18/1/2024 0:00,3/3/2024 0:00,12038.53,0,12038.53
INV00166,SR023,CUST061,3/4/2024 0:00,3/5/2024 0:00,18903.84,9451.92,9451.92
INV00167,SR023,CUST108,27/7/2023 0:00,26/8/2023 0:00,18969.77,0,18969.77
INV00183,SR023,CUST072,19/1/2025 0:00,18/2/2025 0:00,7155.01,7155.01,0
INV00184,SR023,CUST061,15/11/2024 0:00,30/12/2024 0:00,5169.94,1292.48,3877.46
INV00185,SR023,CUST105,5/11/2023 0:00,20/12/2023 0:00,5023.5,0,5023.5
INV00187,SR023,CUST001,15/10/2023 0:00,14/11/2023 0:00,11033.96,2758.49,8275.47
INV00188,SR023,CUST003,3/11/2023 0:00,2/1/2024 0:00,20858.25,20858.25,0
INV00192,SR023,CUST063,8/11/2023 0:00,7/1/2024 0:00,7554.66,0,7554.66
INV00193,SR023,CUST113,22/5/2025 0:00,6/7/2025 0:00,12574.08,12574.08,0
INV00196,SR023,CUST033,24/1/2025 0:00,25/3/2025 0:00,11129.18,2782.3,8346.88
INV00205,SR023,CUST061,24/1/2023 0:00,23/2/2023 0:00,20614.03,0,20614.03
INV00214,SR023,CUST099,30/8/2024 0:00,29/9/2024 0:00,3059.14,2294.36,764.78
INV00218,SR023,CUST018,1/12/2023 0:00,31/12/2023 0:00,24523.92,18392.94,6130.98
INV00220,SR023,CUST105,22/10/2023 0:00,21/11/2023 0:00,2147.24,0,2147.24
INV00222,SR023,CUST014,5/7/2023 0:00,4/8/2023 0:00,18602.23,0,18602.23
INV00224,SR023,CUST031,13/6/2024 0:00,28/7/2024 0:00,16638.58,0,16638.58
INV00225,SR023,CUST001,21/1/2023 0:00,22/3/2023 0:00,13541.15,3385.29,10155.86
INV00229,SR023,CUST003,10/4/2023 0:00,10/5/2023 0:00,7760.76,5820.57,1940.19
INV00234,SR023,CUST012,30/11/2023 0:00,29/1/2024 0:00,24258.23,12129.12,12129.11
INV00238,SR023,CUST072,16/4/2025 0:00,15/6/2025 0:00,1792.75,1792.75,0
INV00242,SR023,CUST028,16/1/2024 0:00,16/3/2024 0:00,15542.27,15542.27,0
INV00250,SR023,CUST060,7/3/2023 0:00,6/4/2023 0:00,9382.72,0,9382.72
INV00252,SR023,CUST028,4/4/2024 0:00,4/5/2024 0:00,8540.4,8540.4,0
INV00256,SR023,CUST100,30/10/2025 0:00,29/12/2025 0:00,12312.24,0,12312.24
INV00258,SR023,CUST027,27/9/2023 0:00,27/10/2023 0:00,5920.35,2960.18,2960.17
INV00260,SR023,CUST063,23/4/2025 0:00,22/6/2025 0:00,20305.94,0,20305.94
INV00263,SR023,CUST033,29/8/2025 0:00,28/10/2025 0:00,11748.54,11748.54,0
INV00274,SR023,CUST082,30/11/2023 0:00,14/1/2024 0:00,16582.04,8291.02,8291.02
INV00276,SR023,CUST069,25/5/2024 0:00,24/6/2024 0:00,14273.63,0,14273.63
INV00285,SR023,CUST005,18/12/2025 0:00,16/2/2026 0:00,9189.32,0,9189.32
INV00286,SR023,CUST119,16/4/2025 0:00,31/5/2025 0:00,13991.25,13991.25,0
INV00288,SR023,CUST033,21/11/2024 0:00,21/12/2024 0:00,20924.28,5231.07,15693.21
INV00291,SR023,CUST018,3/10/2023 0:00,17/11/2023 0:00,9649.72,4824.86,4824.86
INV00295,SR023,CUST011,5/8/2023 0:00,19/9/2023 0:00,10622.73,5311.36,5311.37
INV00298,SR023,CUST063,2/3/2024 0:00,16/4/2024 0:00,2217.65,0,2217.65
INV00302,SR023,CUST027,4/11/2023 0:00,4/12/2023 0:00,20768.9,15576.68,5192.22
INV00305,SR023,CUST033,10/1/2024 0:00,10/3/2024 0:00,4620.99,2310.5,2310.49
INV00307,SR023,CUST105,9/5/2023 0:00,23/6/2023 0:00,14147.49,14147.49,0
INV00308,SR023,CUST099,11/10/2025 0:00,10/11/2025 0:00,6168.83,0,6168.83
INV00309,SR023,CUST001,30/10/2024 0:00,29/11/2024 0:00,12809.47,0,12809.47
INV00312,SR023,CUST055,7/11/2023 0:00,7/12/2023 0:00,5900.93,0,5900.93
INV00316,SR023,CUST069,13/1/2025 0:00,14/3/2025 0:00,16067.65,16067.65,0
INV00318,SR023,CUST005,13/9/2025 0:00,28/10/2025 0:00,10378.66,10378.66,0
INV00320,SR023,CUST003,24/3/2025 0:00,23/5/2025 0:00,13516.7,6758.35,6758.35
INV00321,SR023,CUST053,11/3/2025 0:00,10/5/2025 0:00,17097.23,17097.23,0
INV00324,SR023,CUST053,28/12/2025 0:00,27/1/2026 0:00,20699.55,5174.89,15524.66
INV00325,SR023,CUST037,27/12/2023 0:00,25/2/2024 0:00,4087.69,0,4087.69
INV00334,SR023,CUST001,28/8/2025 0:00,12/10/2025 0:00,12358.5,12358.5,0
INV00338,SR023,CUST004,27/9/2025 0:00,27/10/2025 0:00,8467.67,4233.84,4233.83
INV00341,SR023,CUST113,30/3/2024 0:00,14/5/2024 0:00,656.29,492.22,164.07
INV00344,SR023,CUST034,11/12/2024 0:00,9/2/2025 0:00,10181.3,2545.32,7635.98
INV00347,SR023,CUST072,7/4/2025 0:00,22/5/2025 0:00,16941.78,4235.44,12706.34
INV00350,SR023,CUST034,5/1/2025 0:00,19/2/2025 0:00,10305.2,0,10305.2
INV00353,SR023,CUST003,16/5/2025 0:00,30/6/2025 0:00,24763.14,6190.78,18572.36
INV00355,SR023,CUST012,31/8/2025 0:00,30/10/2025 0:00,15286.46,15286.46,0
INV00358,SR021,CUST108,30/7/2025 0:00,28/9/2025 0:00,3449.5,2587.12,862.38
INV00359,SR021,CUST005,23/10/2025 0:00,7/12/2025 0:00,23493.98,11746.99,11746.99
INV00360,SR021,CUST094,26/3/2023 0:00,10/5/2023 0:00,4938.99,0,4938.99
INV00361,SR021,CUST094,24/11/2023 0:00,24/12/2023 0:00,15757.46,7878.73,7878.73
INV00370,SR021,CUST014,12/2/2023 0:00,14/3/2023 0:00,22500.13,0,22500.13
INV00374,SR021,CUST103,30/12/2023 0:00,28/2/2024 0:00,906.52,0,906.52
INV00381,SR021,CUST082,11/10/2025 0:00,10/11/2025 0:00,24379.92,0,24379.92
INV00386,SR021,CUST063,20/2/2023 0:00,21/4/2023 0:00,10780.87,2695.22,8085.65
INV00394,SR021,CUST119,8/1/2024 0:00,7/2/2024 0:00,19790.61,9895.3,9895.31
INV00395,SR021,CUST106,8/5/2024 0:00,7/7/2024 0:00,8007.6,6005.7,2001.9
INV00398,SR021,CUST005,16/4/2023 0:00,15/6/2023 0:00,10243.27,2560.82,7682.45
INV00400,SR021,CUST004,2/1/2023 0:00,1/2/2023 0:00,13832.87,0,13832.87
INV00408,SR021,CUST069,16/8/2025 0:00,15/9/2025 0:00,10939.97,0,10939.97
INV00409,SR021,CUST034,8/11/2023 0:00,8/12/2023 0:00,20892.91,20892.91,0
INV00411,SR021,CUST053,25/10/2023 0:00,9/12/2023 0:00,5995.8,1498.95,4496.85
INV00421,SR021,CUST055,10/1/2023 0:00,11/3/2023 0:00,18935.47,9467.74,9467.73
INV00428,SR021,CUST004,8/12/2025 0:00,22/1/2026 0:00,4453.5,2226.75,2226.75
INV00430,SR021,CUST004,19/2/2023 0:00,21/3/2023 0:00,20233.09,0,20233.09
INV00436,SR021,CUST027,3/7/2025 0:00,2/8/2025 0:00,10507.16,0,10507.16
INV00437,SR021,CUST093,19/9/2025 0:00,18/11/2025 0:00,17152.58,0,17152.58
INV00440,SR021,CUST061,17/11/2024 0:00,16/1/2025 0:00,10101.81,10101.81,0
INV00444,SR021,CUST005,22/10/2024 0:00,21/12/2024 0:00,6865.79,5149.34,1716.45
INV00445,SR021,CUST082,23/10/2024 0:00,22/12/2024 0:00,22209.11,22209.11,0
INV00448,SR021,CUST061,14/9/2025 0:00,14/10/2025 0:00,6134.85,3067.42,3067.43
INV00451,SR021,CUST070,12/8/2024 0:00,26/9/2024 0:00,16973.4,8486.7,8486.7
INV00452,SR021,CUST001,23/5/2024 0:00,22/7/2024 0:00,20738.58,5184.65,15553.93
INV00453,SR021,CUST005,16/3/2024 0:00,30/4/2024 0:00,16990.76,8495.38,8495.38
INV00454,SR021,CUST105,9/7/2025 0:00,8/8/2025 0:00,20696.59,0,20696.59
INV00455,SR021,CUST012,8/2/2025 0:00,10/3/2025 0:00,10226.31,5113.16,5113.15
INV00458,SR021,CUST034,3/4/2024 0:00,2/6/2024 0:00,9331.63,0,9331.63
INV00463,SR021,CUST027,15/10/2023 0:00,29/11/2023 0:00,4326.94,0,4326.94
INV00470,SR021,CUST094,9/10/2024 0:00,8/12/2024 0:00,7591.27,3795.64,3795.63
INV00472,SR021,CUST063,29/2/2024 0:00,30/3/2024 0:00,15675.05,15675.05,0
INV00474,SR021,CUST061,8/12/2024 0:00,7/1/2025 0:00,10973.42,0,10973.42
INV00478,SR021,CUST001,31/5/2024 0:00,30/6/2024 0:00,5437.45,0,5437.45
INV00480,SR021,CUST113,9/6/2023 0:00,8/8/2023 0:00,17382.65,4345.66,13036.99
INV00481,SR021,CUST099,29/5/2023 0:00,28/6/2023 0:00,20670.19,20670.19,0
INV00487,SR021,CUST014,8/12/2023 0:00,7/1/2024 0:00,22302.88,0,22302.88
INV00489,SR021,CUST028,8/2/2025 0:00,10/3/2025 0:00,7704.65,0,7704.65
INV00496,SR021,CUST014,13/10/2025 0:00,12/11/2025 0:00,24489.21,18366.91,6122.3
INV00501,SR021,CUST003,31/10/2024 0:00,30/11/2024 0:00,15058.92,15058.92,0
INV00508,SR021,CUST018,29/5/2024 0:00,28/7/2024 0:00,6043.67,1510.92,4532.75
INV00510,SR021,CUST099,14/12/2023 0:00,12/2/2024 0:00,6216.65,1554.16,4662.49
INV00515,SR021,CUST119,13/10/2023 0:00,27/11/2023 0:00,3708.86,927.22,2781.64
INV00517,SR021,CUST028,10/2/2024 0:00,26/3/2024 0:00,21311.44,21311.44,0
INV00522,SR021,CUST103,22/2/2025 0:00,23/4/2025 0:00,23257.06,23257.06,0
INV00534,SR021,CUST105,24/3/2024 0:00,23/4/2024 0:00,16763.7,8381.85,8381.85
INV00536,SR021,CUST018,7/11/2023 0:00,6/1/2024 0:00,1735.21,1735.21,0
INV00538,SR021,CUST100,10/2/2024 0:00,26/3/2024 0:00,14633.59,3658.4,10975.19
INV00541,SR021,CUST034,1/9/2023 0:00,16/10/2023 0:00,2200.16,2200.16,0
INV00545,SR021,CUST113,11/2/2023 0:00,13/3/2023 0:00,22973.07,22973.07,0
INV00546,SR021,CUST108,8/11/2024 0:00,7/1/2025 0:00,10461.47,0,10461.47
INV00560,SR021,CUST070,10/9/2023 0:00,10/10/2023 0:00,5838.34,2919.17,2919.17
INV00562,SR021,CUST033,13/6/2023 0:00,13/7/2023 0:00,16025.93,0,16025.93
INV00563,SR021,CUST053,5/4/2023 0:00,5/5/2023 0:00,15039.8,0,15039.8
INV00566,SR021,CUST070,1/4/2025 0:00,31/5/2025 0:00,8426.5,8426.5,0
INV00567,SR021,CUST070,26/8/2023 0:00,25/10/2023 0:00,16793.87,0,16793.87
INV00568,SR021,CUST119,16/1/2024 0:00,16/3/2024 0:00,14136.17,0,14136.17
INV00570,SR021,CUST004,27/4/2024 0:00,27/5/2024 0:00,3797.12,3797.12,0
INV00571,SR021,CUST094,20/6/2025 0:00,19/8/2025 0:00,2813.26,0,2813.26
INV00575,SR021,CUST094,20/9/2025 0:00,20/10/2025 0:00,3034.14,0,3034.14
INV00578,SR021,CUST055,1/11/2025 0:00,1/12/2025 0:00,19605.61,9802.8,9802.81
INV00580,SR021,CUST119,2/4/2023 0:00,1/6/2023 0:00,500.75,250.38,250.37
INV00581,SR021,CUST003,26/6/2024 0:00,26/7/2024 0:00,17947.36,0,17947.36
INV00583,SR021,CUST031,15/9/2025 0:00,15/10/2025 0:00,6734.79,0,6734.79
INV00594,SR021,CUST004,16/2/2025 0:00,17/4/2025 0:00,10023.8,7517.85,2505.95
INV00598,SR021,CUST113,20/11/2024 0:00,4/1/2025 0:00,2867.8,2150.85,716.95
INV00599,SR021,CUST094,15/12/2025 0:00,13/2/2026 0:00,4833.98,4833.98,0
INV00613,SR021,CUST005,30/3/2025 0:00,29/4/2025 0:00,3763.64,0,3763.64
INV00614,SR021,CUST070,24/2/2024 0:00,24/4/2024 0:00,15993.71,11995.28,3998.43
INV00622,SR021,CUST113,2/4/2023 0:00,2/5/2023 0:00,18391.11,9195.56,9195.55
INV00623,SR021,CUST012,8/9/2025 0:00,7/11/2025 0:00,15669.73,11752.3,3917.43
INV00625,SR021,CUST001,20/8/2024 0:00,19/9/2024 0:00,1129.4,282.35,847.05
INV00627,SR021,CUST014,21/1/2024 0:00,21/3/2024 0:00,11354.33,11354.33,0
INV00630,SR021,CUST037,11/1/2025 0:00,12/3/2025 0:00,5308.02,1327,3981.02
INV00631,SR021,CUST011,22/10/2024 0:00,6/12/2024 0:00,3575.97,1787.98,1787.99
INV00632,SR021,CUST100,11/10/2024 0:00,10/11/2024 0:00,24105.26,0,24105.26
INV00635,SR021,CUST003,2/11/2025 0:00,17/12/2025 0:00,14846.31,14846.31,0
INV00636,SR021,CUST033,1/8/2023 0:00,15/9/2023 0:00,13763.67,0,13763.67
INV00641,SR021,CUST005,2/11/2024 0:00,17/12/2024 0:00,13836.45,3459.11,10377.34
INV00651,SR021,CUST063,20/9/2024 0:00,4/11/2024 0:00,22499.41,16874.56,5624.85
INV00660,SR021,CUST119,1/2/2024 0:00,2/3/2024 0:00,14133.38,3533.34,10600.04
INV00662,SR021,CUST094,15/4/2023 0:00,15/5/2023 0:00,22827.81,11413.9,11413.91
INV00665,SR019,CUST069,28/1/2024 0:00,27/2/2024 0:00,1893.59,946.8,946.79
INV00667,SR019,CUST060,9/5/2023 0:00,23/6/2023 0:00,17701.63,0,17701.63
INV00668,SR019,CUST108,25/7/2024 0:00,24/8/2024 0:00,8618.13,2154.53,6463.6
INV00675,SR019,CUST034,28/1/2025 0:00,29/3/2025 0:00,6646.54,3323.27,3323.27
INV00677,SR019,CUST099,14/2/2025 0:00,16/3/2025 0:00,14821.31,14821.31,0
INV00679,SR019,CUST001,19/7/2023 0:00,2/9/2023 0:00,9757.06,0,9757.06
INV00683,SR019,CUST060,5/5/2025 0:00,19/6/2025 0:00,4467.11,4467.11,0
INV00685,SR019,CUST093,3/8/2024 0:00,2/10/2024 0:00,24944.86,12472.43,12472.43
INV00686,SR019,CUST072,28/7/2025 0:00,11/9/2025 0:00,11567.62,2891.9,8675.72
INV00687,SR019,CUST011,24/3/2024 0:00,23/4/2024 0:00,9190.85,2297.71,6893.14
INV00688,SR019,CUST105,28/3/2023 0:00,27/4/2023 0:00,10317.25,0,10317.25
INV00690,SR019,CUST014,28/10/2025 0:00,27/12/2025 0:00,22140.2,22140.2,0
INV00691,SR019,CUST060,24/4/2025 0:00,8/6/2025 0:00,10663.23,10663.23,0
INV00695,SR019,CUST037,25/10/2024 0:00,9/12/2024 0:00,16381.72,0,16381.72
INV00696,SR019,CUST005,6/11/2025 0:00,6/12/2025 0:00,2005.43,0,2005.43
INV00701,SR019,CUST004,11/3/2024 0:00,25/4/2024 0:00,4210.09,0,4210.09
INV00706,SR019,CUST018,17/3/2024 0:00,1/5/2024 0:00,8783.07,0,8783.07
INV00708,SR019,CUST072,16/12/2023 0:00,15/1/2024 0:00,10097.69,0,10097.69
INV00711,SR019,CUST014,18/9/2025 0:00,18/10/2025 0:00,5616.36,2808.18,2808.18
INV00717,SR019,CUST063,7/4/2024 0:00,7/5/2024 0:00,8964.28,8964.28,0
INV00724,SR019,CUST119,29/4/2023 0:00,28/6/2023 0:00,7759.98,5819.98,1940
INV00727,SR019,CUST053,5/1/2024 0:00,5/3/2024 0:00,11102.9,11102.9,0
INV00733,SR019,CUST070,9/6/2023 0:00,24/7/2023 0:00,20796.75,5199.19,15597.56
INV00738,SR019,CUST072,21/2/2025 0:00,7/4/2025 0:00,19695,4923.75,14771.25
INV00745,SR019,CUST033,11/9/2025 0:00,10/11/2025 0:00,18190.62,0,18190.62
INV00747,SR019,CUST094,18/2/2024 0:00,19/3/2024 0:00,10432.86,10432.86,0
INV00748,SR019,CUST103,16/11/2024 0:00,16/12/2024 0:00,13148.94,3287.24,9861.7
INV00749,SR019,CUST027,23/4/2023 0:00,7/6/2023 0:00,14725.81,14725.81,0
INV00756,SR019,CUST027,29/5/2023 0:00,28/7/2023 0:00,24571.77,0,24571.77
INV00757,SR019,CUST055,18/10/2025 0:00,2/12/2025 0:00,2610.24,652.56,1957.68
INV00758,SR019,CUST033,22/10/2024 0:00,21/11/2024 0:00,20452.48,10226.24,10226.24
INV00763,SR019,CUST005,24/8/2023 0:00,8/10/2023 0:00,9833.32,7374.99,2458.33
INV00769,SR019,CUST031,17/6/2024 0:00,1/8/2024 0:00,11343.14,2835.78,8507.36
INV00771,SR019,CUST100,8/2/2025 0:00,10/3/2025 0:00,20601.95,0,20601.95
INV00779,SR019,CUST005,5/4/2024 0:00,5/5/2024 0:00,19717.93,0,19717.93
INV00786,SR019,CUST027,23/1/2023 0:00,9/3/2023 0:00,15828.44,0,15828.44
INV00794,SR019,CUST027,24/3/2024 0:00,23/5/2024 0:00,16829.79,4207.45,12622.34
INV00795,SR019,CUST069,23/5/2025 0:00,22/6/2025 0:00,2462.59,1846.94,615.65
INV00797,SR019,CUST011,30/10/2025 0:00,29/11/2025 0:00,4502.49,4502.49,0
INV00802,SR019,CUST072,25/7/2025 0:00,24/8/2025 0:00,10245.94,10245.94,0
INV00808,SR019,CUST012,22/8/2023 0:00,21/9/2023 0:00,12889.57,3222.39,9667.18
INV00813,SR019,CUST082,28/7/2023 0:00,26/9/2023 0:00,22011.82,5502.96,16508.86
INV00818,SR019,CUST060,29/12/2025 0:00,27/2/2026 0:00,1579.61,394.9,1184.71
INV00821,SR019,CUST108,9/11/2025 0:00,9/12/2025 0:00,16316.52,4079.13,12237.39
INV00822,SR019,CUST100,19/6/2024 0:00,3/8/2024 0:00,1616.84,0,1616.84
INV00825,SR019,CUST005,1/4/2025 0:00,16/5/2025 0:00,7767.01,7767.01,0
INV00827,SR019,CUST037,9/2/2024 0:00,10/3/2024 0:00,4662.23,4662.23,0
INV00828,SR019,CUST072,21/7/2023 0:00,4/9/2023 0:00,3610.14,1805.07,1805.07
INV00829,SR019,CUST106,7/2/2023 0:00,8/4/2023 0:00,3520.45,1760.22,1760.23
INV00830,SR019,CUST113,30/7/2025 0:00,13/9/2025 0:00,13204.76,6602.38,6602.38
INV00832,SR019,CUST031,16/12/2025 0:00,15/1/2026 0:00,9274.42,2318.6,6955.82
INV00841,SR019,CUST011,14/12/2025 0:00,12/2/2026 0:00,16925.64,12694.23,4231.41
INV00843,SR019,CUST001,18/6/2025 0:00,17/8/2025 0:00,10564.33,5282.16,5282.17
INV00853,SR019,CUST001,25/10/2024 0:00,24/12/2024 0:00,8226.41,0,8226.41
INV00854,SR019,CUST063,25/6/2024 0:00,9/8/2024 0:00,10132.1,7599.08,2533.02
INV00856,SR019,CUST055,15/7/2025 0:00,14/8/2025 0:00,2875.66,1437.83,1437.83
INV00863,SR019,CUST053,25/4/2024 0:00,25/5/2024 0:00,2282.01,570.5,1711.51
INV00872,SR019,CUST063,17/7/2023 0:00,16/8/2023 0:00,10283.65,10283.65,0
INV00880,SR019,CUST082,24/8/2024 0:00,23/9/2024 0:00,14669.81,0,14669.81
INV00882,SR019,CUST034,14/5/2024 0:00,28/6/2024 0:00,20202.06,10101.03,10101.03
INV00887,SR019,CUST108,10/12/2024 0:00,24/1/2025 0:00,10687.55,8015.66,2671.89
INV00894,SR019,CUST070,5/7/2025 0:00,19/8/2025 0:00,10202.02,10202.02,0
INV00897,SR019,CUST033,22/12/2023 0:00,20/2/2024 0:00,23757.19,23757.19,0
INV00900,SR019,CUST063,6/10/2025 0:00,20/11/2025 0:00,24792.55,0,24792.55
INV00904,SR019,CUST028,3/9/2024 0:00,18/10/2024 0:00,12353.16,12353.16,0
INV00911,SR019,CUST105,14/7/2025 0:00,13/8/2025 0:00,14060.06,14060.06,0
INV00917,SR019,CUST063,27/9/2023 0:00,26/11/2023 0:00,19615.21,9807.6,9807.61
INV00918,SR019,CUST061,23/9/2024 0:00,22/11/2024 0:00,14315.38,14315.38,0
INV00922,SR019,CUST001,20/4/2025 0:00,4/6/2025 0:00,20007.97,5001.99,15005.98
INV00925,SR019,CUST094,24/5/2025 0:00,23/6/2025 0:00,12460.35,6230.18,6230.17
INV00936,SR019,CUST093,14/6/2023 0:00,29/7/2023 0:00,1086.68,0,1086.68
INV00941,SR019,CUST018,6/1/2024 0:00,5/2/2024 0:00,2739.84,2739.84,0
INV00942,SR019,CUST001,2/5/2025 0:00,1/6/2025 0:00,15829.21,7914.6,7914.61
INV00950,SR019,CUST113,13/10/2025 0:00,12/12/2025 0:00,14639.37,14639.37,0
INV00952,SR019,CUST094,20/8/2024 0:00,19/9/2024 0:00,15125.16,0,15125.16
INV00955,SR019,CUST063,15/8/2024 0:00,29/9/2024 0:00,18871.57,18871.57,0
INV00956,SR019,CUST004,26/7/2024 0:00,24/9/2024 0:00,22869.52,0,22869.52
INV00957,SR006,CUST001,28/1/2023 0:00,27/2/2023 0:00,14517.01,10887.76,3629.25
INV00960,SR006,CUST055,27/2/2024 0:00,12/4/2024 0:00,5366.79,1341.7,4025.09
INV00961,SR006,CUST103,26/6/2023 0:00,26/7/2023 0:00,6548,4911,1637
INV00962,SR006,CUST003,12/6/2024 0:00,11/8/2024 0:00,8007.18,0,8007.18
INV00968,SR006,CUST034,22/1/2023 0:00,23/3/2023 0:00,2650.81,2650.81,0
INV00971,SR006,CUST055,21/4/2025 0:00,20/6/2025 0:00,5742.87,1435.72,4307.15
INV00976,SR006,CUST093,10/12/2023 0:00,9/1/2024 0:00,16409.78,8204.89,8204.89
INV00980,SR006,CUST119,14/7/2024 0:00,28/8/2024 0:00,993.38,993.38,0
INV00985,SR006,CUST072,15/6/2024 0:00,30/7/2024 0:00,16744.17,4186.04,12558.13
INV00995,SR006,CUST034,26/8/2024 0:00,25/10/2024 0:00,6776.69,1694.17,5082.52
INV01007,SR006,CUST037,12/2/2025 0:00,29/3/2025 0:00,24425.75,12212.88,12212.87
INV01010,SR006,CUST014,14/1/2024 0:00,14/3/2024 0:00,7932.95,7932.95,0
INV01012,SR006,CUST055,3/11/2023 0:00,3/12/2023 0:00,19263.54,0,19263.54
INV01014,SR006,CUST082,18/5/2024 0:00,17/6/2024 0:00,24158.15,6039.54,18118.61
INV01018,SR006,CUST033,20/4/2024 0:00,19/6/2024 0:00,18368.09,0,18368.09
INV01026,SR006,CUST060,7/7/2024 0:00,5/9/2024 0:00,6189.5,6189.5,0
INV01027,SR006,CUST082,7/4/2025 0:00,7/5/2025 0:00,10430.47,0,10430.47
INV01029,SR006,CUST001,21/1/2024 0:00,20/2/2024 0:00,5366.47,1341.62,4024.85
INV01031,SR006,CUST069,27/4/2025 0:00,27/5/2025 0:00,22776.69,0,22776.69
INV01033,SR006,CUST011,26/5/2025 0:00,25/6/2025 0:00,18906.33,0,18906.33
INV01034,SR006,CUST106,16/9/2023 0:00,16/10/2023 0:00,22476.38,0,22476.38
INV01038,SR006,CUST119,17/7/2025 0:00,15/9/2025 0:00,9728.57,9728.57,0
INV01039,SR006,CUST012,8/8/2023 0:00,22/9/2023 0:00,8811.4,8811.4,0
INV01041,SR006,CUST005,20/10/2025 0:00,19/12/2025 0:00,12411.25,12411.25,0
INV01042,SR006,CUST037,4/9/2024 0:00,4/10/2024 0:00,3170.83,1585.42,1585.41
INV01044,SR006,CUST094,18/11/2024 0:00,2/1/2025 0:00,8265.09,6198.82,2066.27
INV01047,SR006,CUST053,16/9/2025 0:00,15/11/2025 0:00,7910.42,0,7910.42
INV01049,SR006,CUST099,1/1/2024 0:00,31/1/2024 0:00,21502.16,0,21502.16
INV01052,SR006,CUST108,24/3/2025 0:00,23/4/2025 0:00,17412.91,17412.91,0
INV01066,SR006,CUST014,15/8/2023 0:00,14/9/2023 0:00,16726.69,16726.69,0
INV01072,SR006,CUST103,1/4/2024 0:00,16/5/2024 0:00,3726.33,3726.33,0
INV01078,SR006,CUST004,5/6/2023 0:00,4/8/2023 0:00,4637.03,4637.03,0
INV01085,SR006,CUST037,4/12/2023 0:00,3/1/2024 0:00,20992.83,15744.62,5248.21
INV01087,SR006,CUST070,6/10/2023 0:00,5/12/2023 0:00,5135.3,0,5135.3
INV01088,SR006,CUST018,14/6/2025 0:00,13/8/2025 0:00,18149.41,18149.41,0
INV01091,SR006,CUST100,11/9/2024 0:00,26/10/2024 0:00,11792.01,0,11792.01
INV01094,SR006,CUST034,16/10/2023 0:00,15/12/2023 0:00,17880.03,4470.01,13410.02
INV01096,SR006,CUST037,11/6/2025 0:00,26/7/2025 0:00,21051.92,21051.92,0
INV01102,SR006,CUST106,5/6/2023 0:00,5/7/2023 0:00,3258.47,3258.47,0
